dt_iso,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
8/8/2019 19:00,28800,Denpasar,-8.652497,115.219117,24.07,24,24.2,1012,94,3.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/8/2019 20:00,28800,Denpasar,-8.652497,115.219117,23.81,23.5,24,1012,88,3.6,70,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/8/2019 21:00,28800,Denpasar,-8.652497,115.219117,23.83,23.5,24,1012,94,2.6,50,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/8/2019 22:00,28800,Denpasar,-8.652497,115.219117,23.19,23,23.5,1012,94,3.1,40,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/8/2019 23:00,28800,Denpasar,-8.652497,115.219117,24.45,24,25.2,1013,88,1.5,50,,0.3,,,0.3,,,,,,,,75,500,Rain,light rain,10d
8/9/2019 0:00,28800,Denpasar,-8.652497,115.219117,24.4,24,25.2,1013,94,2.1,110,,0.3,,,0.3,,,,,,,,75,500,Rain,light rain,10d
8/9/2019 1:00,28800,Denpasar,-8.652497,115.219117,25.08,25,25.2,1014,88,7.7,120,,0.3,,,0.3,,,,,,,,40,500,Rain,light rain,10d
8/9/2019 2:00,28800,Denpasar,-8.652497,115.219117,27.23,27,27.6,1014,78,8.8,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/9/2019 3:00,28800,Denpasar,-8.652497,115.219117,27.2,27,27.6,1013,74,8.8,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/9/2019 4:00,28800,Denpasar,-8.652497,115.219117,27.23,27,27.6,1013,74,8.8,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/9/2019 5:00,28800,Denpasar,-8.652497,115.219117,28,28,28,1012,74,8.8,100,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/9/2019 6:00,28800,Denpasar,-8.652497,115.219117,27.33,27,28,1011,78,8.2,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/9/2019 7:00,28800,Denpasar,-8.652497,115.219117,27.38,27,28,1010,74,8.2,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/9/2019 8:00,28800,Denpasar,-8.652497,115.219117,26.74,26.3,27,1010,74,7.2,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/9/2019 9:00,28800,Denpasar,-8.652497,115.219117,26.1,26,26.3,1010,78,7.2,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/9/2019 10:00,28800,Denpasar,-8.652497,115.219117,26.11,26,26.3,1011,78,7.2,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/9/2019 11:00,28800,Denpasar,-8.652497,115.219117,25.11,25,25.3,1011,83,5.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/9/2019 12:00,28800,Denpasar,-8.652497,115.219117,25.1,25,25.3,1012,88,4.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/9/2019 13:00,28800,Denpasar,-8.652497,115.219117,25.11,25,25.3,1013,88,4.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/9/2019 14:00,28800,Denpasar,-8.652497,115.219117,24.85,24.6,25,1013,88,3.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/9/2019 15:00,28800,Denpasar,-8.652497,115.219117,24.87,24.6,25,1013,88,2.6,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/9/2019 16:00,28800,Denpasar,-8.652497,115.219117,24.23,24,24.6,1013,94,2.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/9/2019 17:00,28800,Denpasar,-8.652497,115.219117,24.08,24,24.2,1013,94,2.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/9/2019 18:00,28800,Denpasar,-8.652497,115.219117,24.07,24,24.2,1012,94,2.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/9/2019 19:00,28800,Denpasar,-8.652497,115.219117,24.08,24,24.2,1012,94,2.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/9/2019 20:00,28800,Denpasar,-8.652497,115.219117,24.15,24,24.4,1012,88,1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/9/2019 21:00,28800,Denpasar,-8.652497,115.219117,24.13,24,24.4,1012,88,2.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/9/2019 22:00,28800,Denpasar,-8.652497,115.219117,24.15,24,24.4,1012,88,1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/9/2019 23:00,28800,Denpasar,-8.652497,115.219117,24.57,24,25.5,1013,88,1.5,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/10/2019 0:00,28800,Denpasar,-8.652497,115.219117,24.5,24,25.5,1014,94,4.1,120,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d
8/10/2019 1:00,28800,Denpasar,-8.652497,115.219117,25.81,25.5,26,1014,83,4.6,100,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/10/2019 2:00,28800,Denpasar,-8.652497,115.219117,27.23,27,27.6,1014,74,5.1,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/10/2019 3:00,28800,Denpasar,-8.652497,115.219117,27.87,27.6,28,1014,69,6.2,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/10/2019 4:00,28800,Denpasar,-8.652497,115.219117,27.85,27.6,28,1013,69,6.2,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/10/2019 5:00,28800,Denpasar,-8.652497,115.219117,27.89,27.7,28,1012,69,6.7,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/10/2019 6:00,28800,Denpasar,-8.652497,115.219117,27.9,27.7,28,1011,69,7.2,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/10/2019 7:00,28800,Denpasar,-8.652497,115.219117,27.89,27.7,28,1010,69,7.2,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/10/2019 8:00,28800,Denpasar,-8.652497,115.219117,26.85,26.6,27,1010,78,6.7,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/10/2019 9:00,28800,Denpasar,-8.652497,115.219117,26.87,26.6,27,1010,74,7.2,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/10/2019 10:00,28800,Denpasar,-8.652497,115.219117,26.23,26,26.6,1010,78,7.2,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/10/2019 11:00,28800,Denpasar,-8.652497,115.219117,25.7,25.2,26,1011,78,6.2,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/10/2019 12:00,28800,Denpasar,-8.652497,115.219117,25.07,25,25.2,1012,88,6.7,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/10/2019 13:00,28800,Denpasar,-8.652497,115.219117,25.08,25,25.2,1012,88,4.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/10/2019 14:00,28800,Denpasar,-8.652497,115.219117,24.92,24.8,25,1013,88,3.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/10/2019 15:00,28800,Denpasar,-8.652497,115.219117,24.93,24.8,25,1012,88,4.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/10/2019 16:00,28800,Denpasar,-8.652497,115.219117,24.3,24,24.8,1012,94,4.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/10/2019 17:00,28800,Denpasar,-8.652497,115.219117,24.08,24,24.2,1012,94,2.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/10/2019 18:00,28800,Denpasar,-8.652497,115.219117,24.07,24,24.2,1011,94,3.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/10/2019 19:00,28800,Denpasar,-8.652497,115.219117,24.08,24,24.2,1011,94,3.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/10/2019 20:00,28800,Denpasar,-8.652497,115.219117,24.19,24,24.5,1011,94,4.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/10/2019 21:00,28800,Denpasar,-8.652497,115.219117,24.17,24,24.5,1011,94,4.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/10/2019 22:00,28800,Denpasar,-8.652497,115.219117,23.57,23,24.5,1012,94,2.1,360,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/10/2019 23:00,28800,Denpasar,-8.652497,115.219117,23.75,23,25,1013,94,2.1,310,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d
8/11/2019 0:00,28800,Denpasar,-8.652497,115.219117,24.33,24,25,1013,88,1.5,320,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d
8/11/2019 1:00,28800,Denpasar,-8.652497,115.219117,25,25,25,1014,88,2.1,300,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d
8/11/2019 2:00,28800,Denpasar,-8.652497,115.219117,27.04,27,27.1,1014,78,5.1,110,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d
8/11/2019 3:00,28800,Denpasar,-8.652497,115.219117,27.03,27,27.1,1013,78,5.7,100,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/11/2019 4:00,28800,Denpasar,-8.652497,115.219117,27.66,27.1,28,1013,74,5.1,100,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/11/2019 5:00,28800,Denpasar,-8.652497,115.219117,27.92,27.8,28,1012,74,5.7,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/11/2019 6:00,28800,Denpasar,-8.652497,115.219117,27.93,27.8,28,1011,74,5.7,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/11/2019 7:00,28800,Denpasar,-8.652497,115.219117,27.92,27.8,28,1010,74,5.7,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/11/2019 8:00,28800,Denpasar,-8.652497,115.219117,27.43,26.5,28,1010,74,5.7,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/11/2019 9:00,28800,Denpasar,-8.652497,115.219117,26.83,26.5,27,1011,78,5.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/11/2019 10:00,28800,Denpasar,-8.652497,115.219117,26.19,26,26.5,1011,83,5.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/11/2019 11:00,28800,Denpasar,-8.652497,115.219117,25.92,25.8,26,1012,83,3.6,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/11/2019 12:00,28800,Denpasar,-8.652497,115.219117,25.93,25.8,26,1013,83,3.6,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/11/2019 13:00,28800,Denpasar,-8.652497,115.219117,25.92,25.8,26,1013,83,4.1,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/11/2019 14:00,28800,Denpasar,-8.652497,115.219117,25.85,25.6,26,1014,88,3.1,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/11/2019 15:00,28800,Denpasar,-8.652497,115.219117,25.87,25.6,26,1014,88,3.1,140,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/11/2019 16:00,28800,Denpasar,-8.652497,115.219117,25.23,25,25.6,1013,94,2.6,130,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n
8/11/2019 17:00,28800,Denpasar,-8.652497,115.219117,25.11,25,25.3,1013,94,3.6,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/11/2019 18:00,28800,Denpasar,-8.652497,115.219117,25.1,25,25.3,1012,94,4.1,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/11/2019 19:00,28800,Denpasar,-8.652497,115.219117,25.11,25,25.3,1012,88,4.1,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/11/2019 20:00,28800,Denpasar,-8.652497,115.219117,24.92,24.8,25,1012,94,4.1,90,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/11/2019 21:00,28800,Denpasar,-8.652497,115.219117,24.93,24.8,25,1012,94,4.6,90,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n
8/11/2019 22:00,28800,Denpasar,-8.652497,115.219117,24.92,24.8,25,1012,94,5.1,90,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n
8/11/2019 23:00,28800,Denpasar,-8.652497,115.219117,24.72,24,25.9,1013,94,3.1,50,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/12/2019 0:00,28800,Denpasar,-8.652497,115.219117,25.97,25.9,26,1013,88,3.1,50,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/12/2019 1:00,28800,Denpasar,-8.652497,115.219117,26.59,25.9,27,1014,83,3.6,80,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/12/2019 2:00,28800,Denpasar,-8.652497,115.219117,28.04,28,28.1,1014,74,4.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/12/2019 3:00,28800,Denpasar,-8.652497,115.219117,28.03,28,28.1,1013,78,5.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/12/2019 4:00,28800,Denpasar,-8.652497,115.219117,28.66,28.1,29,1012,74,6.7,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/12/2019 5:00,28800,Denpasar,-8.652497,115.219117,28.77,28.4,29,1012,74,7.7,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/12/2019 6:00,28800,Denpasar,-8.652497,115.219117,28.8,28.4,29,1011,79,6.2,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/12/2019 7:00,28800,Denpasar,-8.652497,115.219117,28.77,28.4,29,1010,74,5.7,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/12/2019 8:00,28800,Denpasar,-8.652497,115.219117,27.66,27.1,28,1010,78,5.7,120,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d
8/12/2019 9:00,28800,Denpasar,-8.652497,115.219117,27.7,27.1,28,1010,78,5.1,140,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/12/2019 10:00,28800,Denpasar,-8.652497,115.219117,27.04,27,27.1,1011,88,5.1,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/12/2019 11:00,28800,Denpasar,-8.652497,115.219117,26.74,26.3,27,1011,88,5.1,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/12/2019 12:00,28800,Denpasar,-8.652497,115.219117,26.1,26,26.3,1012,94,3.6,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/12/2019 13:00,28800,Denpasar,-8.652497,115.219117,26.11,26,26.3,1012,94,4.1,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/12/2019 14:00,28800,Denpasar,-8.652497,115.219117,25.77,25.4,26,1013,94,2.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/12/2019 15:00,28800,Denpasar,-8.652497,115.219117,25.8,25.4,26,1013,88,2.1,330,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/12/2019 16:00,28800,Denpasar,-8.652497,115.219117,25.77,25.4,26,1013,94,3.6,340,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/12/2019 17:00,28800,Denpasar,-8.652497,115.219117,24.85,24.6,25,1013,94,2.1,310,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n
8/12/2019 18:00,28800,Denpasar,-8.652497,115.219117,24.87,24.6,25,1012,88,1.5,300,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/12/2019 19:00,28800,Denpasar,-8.652497,115.219117,24.85,24.6,25,1012,94,1.5,310,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n
8/12/2019 20:00,28800,Denpasar,-8.652497,115.219117,24.96,24.9,25,1012,88,2.1,330,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n
8/12/2019 21:00,28800,Denpasar,-8.652497,115.219117,24.97,24.9,25,1012,88,3.1,350,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n
8/12/2019 22:00,28800,Denpasar,-8.652497,115.219117,24.96,24.9,25,1012,88,0.5,0,,,,,,,,,,,,,75,500,Rain,light rain,10n
8/12/2019 23:00,28800,Denpasar,-8.652497,115.219117,24.04,24,24.1,1013,94,2.6,310,,16,,,16,,,,,,,,75,502,Rain,heavy intensity rain,10d
8/13/2019 0:00,28800,Denpasar,-8.652497,115.219117,24.03,24,24.1,1014,100,3.1,360,,16,,,16,,,,,,,,75,502,Rain,heavy intensity rain,10d
8/13/2019 1:00,28800,Denpasar,-8.652497,115.219117,24.66,24.1,25,1014,100,2.1,300,,16,,,16,,,,,,,,75,502,Rain,heavy intensity rain,10d
8/13/2019 2:00,28800,Denpasar,-8.652497,115.219117,24.81,24.5,25,1014,100,2.1,310,,13,,,,,,,,,,,75,502,Rain,heavy intensity rain,10d
8/13/2019 3:00,28800,Denpasar,-8.652497,115.219117,24.83,24.5,25,1014,100,1,150,,13,,,,,,,,,,,75,502,Rain,heavy intensity rain,10d
8/13/2019 4:00,28800,Denpasar,-8.652497,115.219117,26.68,24.5,28,1013,88,2.6,130,,13,,,,,,,,,,,75,502,Rain,heavy intensity rain,10d
8/13/2019 5:00,28800,Denpasar,-8.652497,115.219117,28.15,28,28.4,1012,88,3.1,230,,0.5,13,,,,,,,,,,40,500,Rain,light rain,10d
8/13/2019 6:00,28800,Denpasar,-8.652497,115.219117,28.8,28.4,29,1012,79,3.1,250,,0.5,13,,,,,,,,,,40,500,Rain,light rain,10d
8/13/2019 7:00,28800,Denpasar,-8.652497,115.219117,28.77,28.4,29,1011,79,1.5,190,,0.5,13,,,,,,,,,,40,500,Rain,light rain,10d
8/13/2019 8:00,28800,Denpasar,-8.652497,115.219117,27.55,26.8,28,1011,83,4.6,140,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/13/2019 9:00,28800,Denpasar,-8.652497,115.219117,26.93,26.8,27,1011,83,5.1,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
8/13/2019 10:00,28800,Denpasar,-8.652497,115.219117,26.92,26.8,27,1012,83,5.7,110,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d
8/13/2019 11:00,28800,Denpasar,-8.652497,115.219117,25.89,25.7,26,1012,88,4.6,120,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n
8/13/2019 12:00,28800,Denpasar,-8.652497,115.219117,25.9,25.7,26,1013,88,5.1,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/13/2019 13:00,28800,Denpasar,-8.652497,115.219117,25.89,25.7,26,1013,88,4.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/13/2019 14:00,28800,Denpasar,-8.652497,115.219117,25.08,25,25.2,1014,94,4.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/13/2019 15:00,28800,Denpasar,-8.652497,115.219117,25.07,25,25.2,1014,94,3.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/13/2019 16:00,28800,Denpasar,-8.652497,115.219117,25.08,25,25.2,1014,94,4.1,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/13/2019 17:00,28800,Denpasar,-8.652497,115.219117,25.11,25,25.3,1013,94,4.1,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/13/2019 18:00,28800,Denpasar,-8.652497,115.219117,25.1,25,25.3,1013,94,3.6,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/13/2019 19:00,28800,Denpasar,-8.652497,115.219117,25.11,25,25.3,1013,94,3.6,120,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n
8/13/2019 20:00,28800,Denpasar,-8.652497,115.219117,25.04,25,25.1,1012,94,4.1,120,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n
8/13/2019 21:00,28800,Denpasar,-8.652497,115.219117,25.03,25,25.1,1013,94,5.1,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/13/2019 22:00,28800,Denpasar,-8.652497,115.219117,25.04,25,25.1,1013,94,5.7,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/13/2019 23:00,28800,Denpasar,-8.652497,115.219117,25.19,25,25.5,1014,94,4.6,120,,,,,13,,,,,,,,40,802,Clouds,scattered clouds,03d
8/14/2019 0:00,28800,Denpasar,-8.652497,115.219117,25.17,25,25.5,1014,94,6.2,110,,,,,13,,,,,,,,75,803,Clouds,broken clouds,04d
8/14/2019 1:00,28800,Denpasar,-8.652497,115.219117,25.81,25.5,26,1015,94,6.2,110,,,,,13,,,,,,,,40,802,Clouds,scattered clouds,03d
8/14/2019 2:00,28800,Denpasar,-8.652497,115.219117,27.45,27,28.2,1015,88,7.2,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/14/2019 3:00,28800,Denpasar,-8.652497,115.219117,28.07,28,28.2,1015,83,7.2,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/14/2019 4:00,28800,Denpasar,-8.652497,115.219117,28.7,28.2,29,1014,74,6.7,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/14/2019 5:00,28800,Denpasar,-8.652497,115.219117,28.19,28,28.5,1013,78,7.7,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/14/2019 6:00,28800,Denpasar,-8.652497,115.219117,28.83,28.5,29,1012,74,6.7,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/14/2019 7:00,28800,Denpasar,-8.652497,115.219117,28.81,28.5,29,1011,74,5.7,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/14/2019 8:00,28800,Denpasar,-8.652497,115.219117,28.43,27.5,29,1011,74,5.7,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/14/2019 9:00,28800,Denpasar,-8.652497,115.219117,27.83,27.5,28,1011,78,4.6,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/14/2019 10:00,28800,Denpasar,-8.652497,115.219117,27.19,27,27.5,1011,83,4.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/14/2019 11:00,28800,Denpasar,-8.652497,115.219117,25.92,25.8,26,1012,88,5.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/14/2019 12:00,28800,Denpasar,-8.652497,115.219117,25.93,25.8,26,1013,88,5.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/14/2019 13:00,28800,Denpasar,-8.652497,115.219117,25.92,25.8,26,1013,88,5.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/14/2019 14:00,28800,Denpasar,-8.652497,115.219117,25.74,25.3,26,1014,88,3.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/14/2019 15:00,28800,Denpasar,-8.652497,115.219117,25.1,25,25.3,1014,94,5.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/14/2019 16:00,28800,Denpasar,-8.652497,115.219117,25.11,25,25.3,1014,94,4.6,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/14/2019 17:00,28800,Denpasar,-8.652497,115.219117,25.15,25,25.4,1014,94,4.1,100,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n
8/14/2019 18:00,28800,Denpasar,-8.652497,115.219117,25.13,25,25.4,1014,94,5.7,100,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n
8/14/2019 19:00,28800,Denpasar,-8.652497,115.219117,25.15,25,25.4,1013,88,6.2,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/14/2019 20:00,28800,Denpasar,-8.652497,115.219117,24.89,24.7,25,1013,88,4.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/14/2019 21:00,28800,Denpasar,-8.652497,115.219117,24.9,24.7,25,1013,88,4.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/14/2019 22:00,28800,Denpasar,-8.652497,115.219117,24.89,24.7,25,1014,88,4.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/14/2019 23:00,28800,Denpasar,-8.652497,115.219117,25.34,25,25.9,1014,88,5.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/15/2019 0:00,28800,Denpasar,-8.652497,115.219117,25.97,25.9,26,1015,83,6.2,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/15/2019 1:00,28800,Denpasar,-8.652497,115.219117,26.59,25.9,27,1016,78,5.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/15/2019 2:00,28800,Denpasar,-8.652497,115.219117,27.49,27,28.3,1016,78,4.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/15/2019 3:00,28800,Denpasar,-8.652497,115.219117,28.1,28,28.3,1015,69,5.7,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/15/2019 4:00,28800,Denpasar,-8.652497,115.219117,28.11,28,28.3,1014,69,6.2,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/15/2019 5:00,28800,Denpasar,-8.652497,115.219117,28,28,28,1014,69,6.7,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/15/2019 6:00,28800,Denpasar,-8.652497,115.219117,28.67,28,29,1013,70,4.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/15/2019 7:00,28800,Denpasar,-8.652497,115.219117,28.62,28,29,1012,62,6.2,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/15/2019 8:00,28800,Denpasar,-8.652497,115.219117,27.74,27.3,28,1012,69,5.7,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/15/2019 9:00,28800,Denpasar,-8.652497,115.219117,27.1,27,27.3,1012,69,6.2,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/15/2019 10:00,28800,Denpasar,-8.652497,115.219117,26.49,26,27.3,1012,78,7.7,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
8/15/2019 11:00,28800,Denpasar,-8.652497,115.219117,25.7,25.2,26,1013,78,6.2,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/15/2019 12:00,28800,Denpasar,-8.652497,115.219117,25.07,25,25.2,1014,88,5.7,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/15/2019 13:00,28800,Denpasar,-8.652497,115.219117,25.08,25,25.2,1014,88,4.6,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/15/2019 14:00,28800,Denpasar,-8.652497,115.219117,24.96,24.9,25,1015,88,4.1,90,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/15/2019 15:00,28800,Denpasar,-8.652497,115.219117,24.97,24.9,25,1015,88,4.6,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
8/15/2019 16:00,28800,Denpasar,-8.652497,115.219117,24.96,24.9,25,1015,88,4.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/15/2019 17:00,28800,Denpasar,-8.652497,115.219117,24.26,24,24.7,1014,94,3.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/15/2019 18:00,28800,Denpasar,-8.652497,115.219117,24.9,24.7,25,1013,88,3.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
8/15/2019 19:00,28800,Denpasar,-8.652497,115.219117,24.26,24,24.7,1013,94,4.6,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
